total_weight_gr,Total Diskon,num_product_categories,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Total Pembayaran,Perkiraan Ongkos Kirim,discount_ratio,shipping_ratio,is_cod,has_shipping_discount,order_year,order_month,product_categories,Opsi Pengiriman,Metode Pembayaran,Kota/Kabupaten,Provinsi,net_qty,demand_level,label
200,0,1,0,9500,17120,9500,0.0,0.5549065420560748,1,1,2024,10,Mangkok Sambal / Saus,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA TANGERANG SELATAN,BANTEN,1,Low Demand,0
100,0,1,0,17000,17500,17000,0.0,0.9714285714285714,0,1,2024,10,Saringan / Strainer,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KAB. BLITAR,JAWA TIMUR,1,Low Demand,0
95340,0,2,79001,20000,267269,99001,0.0,0.37041707044213884,0,1,2024,10,"Baskom / Mangkok Besar, Nampan / Tray",Kargo-JNE Trucking (JTR),SPayLater,KAB. PELALAWAN,RIAU,7,High Demand,2
600,0,1,0,17000,17630,17000,0.0,0.9642654566080544,0,1,2024,10,Keranjang,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KAB. MALANG,JAWA TIMUR,2,Medium Demand,1
200,0,1,0,17000,17500,17000,0.0,0.9714285714285714,0,1,2024,10,Mangkok Sambal / Saus,Reguler (Cashless)-JNE Reguler,Online Payment,KAB. NGAWI,JAWA TIMUR,1,Low Demand,0
8000,0,1,9900,20000,724840,29900,0.0,0.04125048286518404,0,1,2024,10,Seal / Baut / Roof,Kargo-JNE Trucking (JTR),Cicilan Kartu Kredit,KAB. LEBAK,BANTEN,2,Medium Demand,1
80,0,1,0,9500,6720,9500,0.0,1.4136904761904763,1,1,2024,10,Aksesoris Pintu,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,1,Low Demand,0
500,0,1,0,11000,19000,11000,0.0,0.5789473684210527,0,1,2024,10,Celengan,Reguler (Cashless)-SPX Standard,Online Payment,KAB. KARAWANG,JAWA BARAT,1,Low Demand,0
500,0,1,0,9500,18680,9500,0.0,0.5085653104925053,1,1,2024,10,Celengan,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA TANGERANG,BANTEN,1,Low Demand,0
300,0,1,0,10000,18069,10000,0.0,0.5534340583319497,0,1,2024,10,Seal / Baut / Roof,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA JAKARTA BARAT,DKI JAKARTA,1,Low Demand,0
1100,0,1,0,34000,59500,34000,0.0,0.5714285714285714,0,1,2024,10,Aksesoris Pintu,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA PEKANBARU,RIAU,10,High Demand,2
350,0,1,0,10000,18000,10000,0.0,0.5555555555555556,0,1,2024,10,Peralatan Makan,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA JAKARTA PUSAT,DKI JAKARTA,1,Low Demand,0
540,0,2,0,5100,25000,5100,0.0,0.204,0,1,2024,11,"Aksesoris Pintu, Plastik / Wadah Plastik",SPX Standard,Online Payment,KOTA TANGERANG,BANTEN,5,High Demand,2
1000,0,1,0,16000,22500,16000,0.0,0.7111111111111111,0,1,2024,11,Tempat Nasi,Hemat Kargo-SPX Hemat,Online Payment,KAB. PROBOLINGGO,JAWA TIMUR,1,Low Demand,0
2000,0,1,0,17000,36360,17000,0.0,0.4675467546754675,1,1,2024,11,Celengan,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. PASURUAN,JAWA TIMUR,2,Medium Demand,1
1700,0,1,0,20000,39480,20000,0.0,0.5065856129685917,1,1,2024,11,Nampan / Tray,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,1,Low Demand,0
560,0,2,0,9000,20014,9000,0.0,0.449685220345758,0,1,2024,11,"Mangkok Sambal / Saus, Peralatan Makan",Hemat Kargo-SPX Hemat,SeaBank Bayar Instan,KAB. BANDUNG,JAWA BARAT,2,Medium Demand,1
1700,0,1,0,16000,39000,16000,0.0,0.41025641025641024,0,1,2024,11,Nampan / Tray,Hemat Kargo-SPX Hemat,Online Payment,KOTA TANGERANG SELATAN,BANTEN,1,Low Demand,0
4000,0,1,24000,40000,373690,64000,0.0,0.17126495223313443,0,1,2024,11,Seal / Baut / Roof,Hemat Kargo-SPX Hemat,SPayLater,KAB. JEPARA,JAWA TENGAH,1,Low Demand,0
12000,0,1,152000,40000,1442000,192000,0.0,0.13314840499306518,0,1,2024,11,Seal / Baut / Roof,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. BANYUMAS,JAWA TENGAH,1,Low Demand,0
2000,0,1,0,16000,94600,16000,0.0,0.16913319238900634,1,1,2024,11,Perlengkapan Packing,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA TANGERANG,BANTEN,2,Medium Demand,1
1700,0,1,1000,20000,57971,21000,0.0,0.36225009056252266,0,1,2024,11,Gantungan Baju / Hanger,Hemat Kargo-SPX Hemat,SPayLater,KAB. BANDUNG,JAWA BARAT,1,Low Demand,0
500,0,1,1000,20000,19136,21000,0.0,1.0974080267558528,1,1,2024,11,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA PEKANBARU,RIAU,1,Low Demand,0
800,0,1,0,20000,28000,20000,0.0,0.7142857142857143,0,1,2024,11,Nampan / Tray,Hemat Kargo-SPX Hemat,Online Payment,KOTA JAMBI,JAMBI,4,High Demand,2
102000,0,3,33000,50000,340966,83000,0.0,0.2434260307479338,0,1,2024,11,"Baskom / Mangkok Besar, Nampan / Tray, Saringan / Strainer",Instant (Versi Lama)-SPX Instant (Versi Lama),SPayLater,KOTA TANGERANG SELATAN,BANTEN,17,High Demand,2
3600,0,1,12000,20000,55006,32000,0.0,0.5817547176671636,0,1,2024,11,Baskom / Mangkok Besar,Hemat Kargo-SPX Hemat,Online Payment,KAB. SUKOHARJO,JAWA TENGAH,2,Medium Demand,1
1000,0,1,0,10000,36360,10000,0.0,0.27502750275027504,1,1,2024,11,Celengan,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA JAKARTA SELATAN,DKI JAKARTA,2,Medium Demand,1
100,0,1,2000,10000,12960,12000,0.0,0.9259259259259259,1,1,2024,11,Aksesoris Pintu,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SUKABUMI,JAWA BARAT,1,Low Demand,0
500,0,1,0,11000,18170,11000,0.0,0.6053935057787562,0,1,2024,11,Celengan,Reguler (Cashless)-SPX Standard,SPayLater,KAB. KARAWANG,JAWA BARAT,1,Low Demand,0
1600,0,1,0,22000,121000,22000,0.0,0.18181818181818182,0,1,2024,11,Mangkok Sambal / Saus,Reguler (Cashless)-SPX Standard,Kartu Kredit/Debit,KAB. KARAWANG,JAWA BARAT,8,High Demand,2
100,0,1,0,15000,17120,15000,0.0,0.8761682242990654,1,1,2024,11,Saringan / Strainer,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. SIDOARJO,JAWA TIMUR,1,Low Demand,0
400,0,1,0,17000,33240,17000,0.0,0.5114320096269555,1,1,2024,11,Mangkok Sambal / Saus,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. CILACAP,JAWA TENGAH,2,Medium Demand,1
1700,0,1,9000,20000,77960,29000,0.0,0.3719856336582863,1,1,2024,11,Rak / Rak Serbaguna,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BANJARNEGARA,JAWA TENGAH,1,Low Demand,0
300,0,1,0,8000,18680,8000,0.0,0.4282655246252677,1,1,2024,11,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,1,Low Demand,0
500,0,1,0,10000,19000,10000,0.0,0.5263157894736842,0,1,2024,11,Celengan,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA JAKARTA UTARA,DKI JAKARTA,1,Low Demand,0
2000,0,1,0,20000,57181,20000,0.0,0.34976653084066384,0,1,2024,11,Baskom / Mangkok Besar,Reguler (Cashless)-SPX Standard,SPayLater,KOTA JAKARTA BARAT,DKI JAKARTA,1,Low Demand,0
200,0,1,0,25000,35000,25000,0.0,0.7142857142857143,0,1,2024,11,Other,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA PALEMBANG,SUMATERA SELATAN,1,Low Demand,0
30,0,1,0,10000,5184,10000,0.0,1.9290123456790123,0,1,2024,11,Aksesoris Pintu,Reguler (Cashless)-SPX Standard,Online Payment,KOTA JAKARTA PUSAT,DKI JAKARTA,1,Low Demand,0
500,0,2,0,16500,14520,16500,0.0,1.1363636363636365,1,1,2024,11,"Aksesoris Mandi, Botol / Gelas / Mug",Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BANYUMAS,JAWA TENGAH,2,Medium Demand,1
200,0,1,0,17000,31300,17000,0.0,0.5431309904153354,0,1,2024,11,Saringan / Strainer,Reguler (Cashless)-SPX Standard,SPayLater,KAB. GRESIK,JAWA TIMUR,2,Medium Demand,1
200,0,1,2000,15000,33320,17000,0.0,0.5102040816326531,0,1,2024,11,Saringan / Strainer,Reguler (Cashless)-SPX Standard,SPayLater,KAB. TRENGGALEK,JAWA TIMUR,2,Medium Demand,1
1000,0,1,0,25000,35500,25000,0.0,0.704225352112676,0,1,2024,11,Celengan,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA PALEMBANG,SUMATERA SELATAN,2,Medium Demand,1
30,0,1,1500,10000,7565,11500,0.0,1.520158625247852,0,1,2024,11,Aksesoris Pintu,Hemat Kargo-SPX Hemat,SPayLater,KOTA TASIKMALAYA,JAWA BARAT,1,Low Demand,0
2500,0,1,23000,70000,325060,93000,0.0,0.2861010275026149,1,1,2024,11,Other,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BADUNG,BALI,10,High Demand,2
100,0,1,0,11000,17120,11000,0.0,0.6425233644859814,1,1,2024,11,Saringan / Strainer,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BANDUNG,JAWA BARAT,1,Low Demand,0
500,0,1,0,17000,18680,17000,0.0,0.9100642398286938,1,1,2024,11,Celengan,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA MADIUN,JAWA TIMUR,1,Low Demand,0
1700,0,1,0,20000,39480,20000,0.0,0.5065856129685917,1,1,2024,11,Nampan / Tray,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA JAKARTA SELATAN,DKI JAKARTA,1,Low Demand,0
1600,0,1,2000,15000,41398,17000,0.0,0.4106478573844147,0,1,2024,11,Baskom / Mangkok Besar,Hemat Kargo-SPX Hemat,SeaBank Bayar Instan,KOTA CIREBON,JAWA BARAT,2,Medium Demand,1
80,0,1,0,10000,6720,10000,0.0,1.4880952380952381,1,1,2024,11,Aksesoris Pintu,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA JAKARTA SELATAN,DKI JAKARTA,1,Low Demand,0
1000,0,1,0,13000,37210,13000,0.0,0.34936844934157485,1,1,2024,11,Teko / Jug,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. PANDEGLANG,BANTEN,1,Low Demand,0
200,0,1,0,8000,10792,8000,0.0,0.7412898443291327,1,1,2024,11,Botol / Gelas / Mug,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA TANGERANG SELATAN,BANTEN,2,Medium Demand,1
500,0,1,0,9500,6200,9500,0.0,1.532258064516129,1,1,2024,11,Gayung,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. TANGERANG,BANTEN,1,Low Demand,0
200,0,1,0,10000,16600,10000,0.0,0.6024096385542169,1,1,2024,11,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. KARAWANG,JAWA BARAT,1,Low Demand,0
500,0,1,15000,20000,34280,35000,0.0,1.0210035005834306,1,1,2024,11,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LAHAT,SUMATERA SELATAN,1,Low Demand,0
100,0,1,0,10000,8384,10000,0.0,1.1927480916030535,1,1,2024,11,Piring,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA JAKARTA UTARA,DKI JAKARTA,1,Low Demand,0
1000,0,1,0,10000,17120,10000,0.0,0.5841121495327103,1,1,2024,11,Tempat Nasi,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,1,Low Demand,0
200,0,1,0,17000,16600,17000,0.0,1.0240963855421688,1,1,2024,11,Mangkok Sambal / Saus,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. PASURUAN,JAWA TIMUR,1,Low Demand,0
1000,0,1,0,17000,32500,17000,0.0,0.5230769230769231,0,1,2024,11,Lunch Box / Rantang,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KAB. KEBUMEN,JAWA TENGAH,1,Low Demand,0
600,0,1,0,11000,37618,11000,0.0,0.29241320644372376,0,1,2024,11,Nampan / Tray,Reguler (Cashless)-SPX Standard,SeaBank Bayar Instan,KAB. KARAWANG,JAWA BARAT,4,High Demand,2
2430,0,2,0,17000,25960,17000,0.0,0.6548536209553159,1,1,2024,11,"Perlengkapan Packing, Toples / Sealware",Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BANTUL,DI YOGYAKARTA,3,Medium Demand,1
80,0,1,0,8000,7000,8000,0.0,1.1428571428571428,0,1,2024,11,Aksesoris Pintu,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. BOGOR,JAWA BARAT,1,Low Demand,0
3400,0,1,1000,15000,42000,16000,0.0,0.38095238095238093,0,1,2024,11,Nampan / Tray,Hemat Kargo-SPX Hemat,SeaBank Bayar Instan,KAB. SUMENEP,JAWA TIMUR,2,Medium Demand,1
800,0,1,7000,25000,40520,32000,0.0,0.7897334649555775,1,1,2024,11,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA MATARAM,NUSA TENGGARA BARAT (NTB),2,Medium Demand,1
100,0,1,0,9500,9278,9500,0.0,1.0239275705971114,0,1,2024,11,Aksesoris Pintu,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA BOGOR,JAWA BARAT,1,Low Demand,0
500,0,1,1000,15000,19720,16000,0.0,0.8113590263691683,1,1,2024,11,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. MOJOKERTO,JAWA TIMUR,1,Low Demand,0
440,0,1,0,10000,24230,10000,0.0,0.41271151465125877,0,1,2024,11,Aksesoris Pintu,Reguler (Cashless)-SPX Standard,SPayLater,KOTA JAKARTA BARAT,DKI JAKARTA,4,High Demand,2
1040,0,2,0,14000,24637,14000,0.0,0.5682510045865974,0,1,2024,11,"Aksesoris Mandi, Aksesoris Pintu",Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KAB. BANDUNG,JAWA BARAT,4,High Demand,2
1700,0,1,0,16000,39480,16000,0.0,0.40526849037487334,1,1,2024,11,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA TIMUR,DKI JAKARTA,1,Low Demand,0
6000,0,1,14701,20000,138626,34701,0.0,0.2503210076031913,0,1,2024,11,Nampan / Tray,Kargo-JNE Trucking (JTR),Saldo ShopeePay,KOTA PALEMBANG,SUMATERA SELATAN,1,Low Demand,0
1700,0,1,44000,25000,115010,69000,0.0,0.599947830623424,1,1,2024,11,Rak / Rak Serbaguna,Hemat Kargo-J&T Economy,COD (Bayar di Tempat),KAB. KUTAI KARTANEGARA,KALIMANTAN TIMUR,1,Low Demand,0
100,0,1,0,10000,10654,10000,0.0,0.9386146048432513,1,1,2024,11,Aksesoris Pintu,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA BANDUNG,JAWA BARAT,1,Low Demand,0
2000,0,1,8500,25000,44992,33500,0.0,0.744576813655761,1,1,2024,11,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA PAGAR ALAM,SUMATERA SELATAN,2,Medium Demand,1
1000,0,1,0,17000,23360,17000,0.0,0.7277397260273972,1,1,2024,11,Baskom / Mangkok Besar,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. DEMAK,JAWA TENGAH,1,Low Demand,0
150,0,1,0,14500,7760,14500,0.0,1.8685567010309279,1,1,2024,11,Botol / Gelas / Mug,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA SURAKARTA (SOLO),JAWA TENGAH,1,Low Demand,0
12020,0,2,0,17000,283477,17000,0.0,0.059969591889289076,0,1,2024,11,"Other, Perlengkapan Packing",Kargo-JNE Trucking (JTR),SPayLater,KOTA JAKARTA TIMUR,DKI JAKARTA,2,Medium Demand,1
500,0,1,0,9500,18500,9500,0.0,0.5135135135135135,0,1,2024,11,Celengan,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KAB. BEKASI,JAWA BARAT,1,Low Demand,0
500,0,1,0,8000,6200,8000,0.0,1.2903225806451613,1,1,2024,11,Gayung,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BEKASI,JAWA BARAT,1,Low Demand,0
1000,0,1,0,13500,16002,13500,0.0,0.843644544431946,0,1,2024,11,Teko / Jug,Hemat Kargo-SPX Hemat,Online Payment,KAB. PURWAKARTA,JAWA BARAT,1,Low Demand,0
160,0,1,12500,0,24735,12500,0.0,0.5053567818880129,0,0,2024,11,Aksesoris Pintu,Hemat Kargo-SPX Hemat,SPayLater,KAB. KARAWANG,JAWA BARAT,2,Medium Demand,1
500,0,1,0,10000,18576,10000,0.0,0.5383290267011197,1,1,2024,11,Celengan,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA JAKARTA BARAT,DKI JAKARTA,1,Low Demand,0
4000,0,1,0,18000,29500,18000,0.0,0.6101694915254238,0,1,2024,11,Tempat Nasi,Hemat Kargo-SPX Hemat,Online Payment,KAB. BANDUNG,JAWA BARAT,2,Medium Demand,1
200,0,1,0,11000,17500,11000,0.0,0.6285714285714286,0,1,2024,11,Mangkok Sambal / Saus,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KAB. CIREBON,JAWA BARAT,1,Low Demand,0
1000,0,1,0,17000,12000,17000,0.0,1.4166666666666667,0,1,2024,11,Gayung,Reguler (Cashless)-SPX Standard,Online Payment,KAB. SUKABUMI,JAWA BARAT,1,Low Demand,0
1700,0,1,22000,10000,33240,32000,0.0,0.9626955475330926,1,1,2024,11,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. CIAMIS,JAWA BARAT,1,Low Demand,0
500,0,1,0,8900,17659,8900,0.0,0.5039922985446514,0,1,2024,11,Celengan,SPX Standard,SeaBank Bayar Instan,KAB. SUMEDANG,JAWA BARAT,1,Low Demand,0
1000,0,1,0,8000,22450,8000,0.0,0.35634743875278396,1,1,2024,11,Bangku / Kursi Kecil,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA SELATAN,DKI JAKARTA,1,Low Demand,0
1200,0,1,0,17000,94600,17000,0.0,0.17970401691331925,1,1,2024,11,Mangkok Sambal / Saus,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BLITAR,JAWA TIMUR,6,High Demand,2
2600,0,1,9000,15000,24920,24000,0.0,0.9630818619582665,1,1,2024,11,Keranjang,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA BEKASI,JAWA BARAT,1,Low Demand,0
3000,0,1,4000,20000,90050,24000,0.0,0.2665186007773459,1,1,2024,11,Baskom / Mangkok Besar,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA TANGERANG,BANTEN,1,Low Demand,0
10000,0,1,0,42000,87746,42000,0.0,0.4786542976318009,1,1,2024,11,Celengan,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BANDUNG,JAWA BARAT,5,High Demand,2
800,0,1,0,17000,57898,17000,0.0,0.2936198141559294,0,1,2024,11,Mangkok Sambal / Saus,Reguler (Cashless)-SPX Standard,SPayLater,KAB. INDRAMAYU,JAWA BARAT,4,High Demand,2
1820,0,2,3000,25000,60000,28000,0.0,0.4666666666666667,0,1,2024,11,"Mangkok Sambal / Saus, Perlengkapan Packing",Hemat Kargo-SPX Hemat,Online Payment,KAB. BADUNG,BALI,4,High Demand,2
200,0,1,0,17000,17120,17000,0.0,0.9929906542056075,1,1,2024,11,Mangkok Sambal / Saus,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. JEMBER,JAWA TIMUR,1,Low Demand,0
900,0,1,0,8000,54025,8000,0.0,0.14807959278111985,0,1,2024,11,Seal / Baut / Roof,Hemat Kargo-SPX Hemat,SPayLater,KOTA TANGERANG,BANTEN,3,Medium Demand,1
500,0,1,0,9000,18900,9000,0.0,0.47619047619047616,0,1,2024,11,Celengan,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. BANDUNG,JAWA BARAT,1,Low Demand,0
400,0,1,0,17000,33240,17000,0.0,0.5114320096269555,1,1,2024,11,Mangkok Sambal / Saus,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. KEBUMEN,JAWA TENGAH,2,Medium Demand,1
6000,0,1,0,0,0,45300,0.0,0.0,0,0,2024,11,Other,Kargo-JNE Trucking (JTR),SPayLater,KAB. BADUNG,BALI,0,Low Demand,0
3200,0,2,30000,15000,101495,45000,0.0,0.44337159465983544,0,1,2024,11,"Plastik / Wadah Plastik, Spatula",Instant (Versi Lama)-SPX Instant (Versi Lama),SPayLater,KAB. TANGERANG,BANTEN,2,Medium Demand,1
300,0,1,0,17000,61320,17000,0.0,0.27723418134377037,1,1,2024,11,Pisau / Alat Potong,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA SEMARANG,JAWA TENGAH,1,Low Demand,0
800,0,1,10000,0,75500,10000,0.0,0.13245033112582782,0,0,2024,11,Mangkok Sambal / Saus,Reguler (Cashless)-SPX Standard,Indomaret/i.Saku,KAB. TANGERANG,BANTEN,4,High Demand,2
500,0,1,0,36500,86280,36500,0.0,0.423041261010663,1,1,2024,11,Peralatan Makan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. ROKAN HILIR,RIAU,1,Low Demand,0
100,0,1,0,10000,17500,10000,0.0,0.5714285714285714,0,1,2024,11,Saringan / Strainer,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA JAKARTA PUSAT,DKI JAKARTA,1,Low Demand,0
300,0,1,0,8000,18680,8000,0.0,0.4282655246252677,1,1,2024,11,Peralatan Kamar Mandi,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA BEKASI,JAWA BARAT,1,Low Demand,0
27790,0,4,0,32000,235429,32000,0.0,0.13592208266611164,0,1,2024,11,"Baskom / Mangkok Besar, Botol / Gelas / Mug, Peralatan Makan, Spatula",Hemat Kargo-SPX Hemat,Online Payment,KOTA BOGOR,JAWA BARAT,25,High Demand,2
100,0,1,0,8000,17120,8000,0.0,0.4672897196261682,1,1,2024,11,Saringan / Strainer,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA SELATAN,DKI JAKARTA,1,Low Demand,0
500,0,1,0,17000,19000,17000,0.0,0.8947368421052632,0,1,2024,11,Celengan,Reguler (Cashless)-JNE Reguler,Online Payment,KAB. GARUT,JAWA BARAT,1,Low Demand,0
500,0,1,0,14000,17746,14000,0.0,0.7889101769412825,0,1,2024,11,Celengan,Hemat Kargo-SPX Hemat,SPayLater,KAB. GARUT,JAWA BARAT,1,Low Demand,0
36000,0,4,16000,20000,169545,36000,0.0,0.2123330089356808,0,1,2024,11,"Bangku / Kursi Kecil, Keranjang, Other, Rak / Rak Serbaguna",Instant (Versi Lama)-SPX Instant (Versi Lama),Online Payment,KOTA TANGERANG,BANTEN,4,High Demand,2
500,0,1,2000,20000,21000,22000,0.0,1.0476190476190477,0,1,2024,11,Celengan,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA BENGKULU,BENGKULU,1,Low Demand,0
14730,0,2,22000,20000,182800,42000,0.0,0.22975929978118162,0,1,2024,11,"Baskom / Mangkok Besar, Perlengkapan Packing",Kargo-JNE Trucking (JTR),Saldo ShopeePay,KAB. BADUNG,BALI,6,High Demand,2
1000,0,1,0,16000,20000,16000,0.0,0.8,1,1,2024,11,Tempat Nasi,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. SERANG,BANTEN,1,Low Demand,0
2000,0,1,0,10000,36256,10000,0.0,0.2758164165931156,1,1,2024,11,Celengan,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA SERANG,BANTEN,2,Medium Demand,1
2000,0,1,0,8000,36880,8000,0.0,0.21691973969631237,1,1,2024,11,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TANGERANG,BANTEN,2,Medium Demand,1
500,0,1,0,9500,18680,9500,0.0,0.5085653104925053,1,1,2024,11,Celengan,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA TANGERANG,BANTEN,1,Low Demand,0
500,0,1,0,9500,18576,9500,0.0,0.5114125753660638,1,1,2024,11,Celengan,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BEKASI,JAWA BARAT,1,Low Demand,0
1700,0,1,39000,40000,106671,79000,0.0,0.740594913331646,0,1,2024,11,Rak / Rak Serbaguna,Hemat Kargo-SPX Hemat,SPayLater,KAB. KARIMUN,KEPULAUAN RIAU,1,Low Demand,0
500,0,1,0,16000,18680,16000,0.0,0.8565310492505354,1,1,2024,11,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. JEMBER,JAWA TIMUR,1,Low Demand,0
500,0,1,0,9500,18238,9500,0.0,0.5208904485140915,1,1,2024,11,Celengan,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,1,Low Demand,0
4000,0,1,8000,40000,368120,48000,0.0,0.13039226339237206,1,1,2024,11,Seal / Baut / Roof,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SUKABUMI,JAWA BARAT,1,Low Demand,0
2000,0,1,0,16000,112280,16000,0.0,0.14250089063056645,1,1,2024,11,Pengolah Bumbu / Sayur,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TANGERANG,BANTEN,1,Low Demand,0
200,0,1,1000,15000,18160,16000,0.0,0.8810572687224669,1,1,2024,11,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SUMENEP,JAWA TIMUR,1,Low Demand,0
1000,0,1,0,6300,105880,6300,0.0,0.05950132225160559,0,1,2024,11,Peralatan Makan,J&T Express,Saldo ShopeePay,KOTA BEKASI,JAWA BARAT,1,Low Demand,0
200,0,1,13500,20000,31160,33500,0.0,1.0750962772785622,1,1,2024,11,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. KETAPANG,KALIMANTAN BARAT,1,Low Demand,0
600,0,1,0,10000,47000,10000,0.0,0.2127659574468085,0,1,2024,11,Mangkok Sambal / Saus,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA TANGERANG SELATAN,BANTEN,3,Medium Demand,1
300,0,1,0,9500,18680,9500,0.0,0.5085653104925053,1,1,2024,11,Peralatan Kamar Mandi,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA TANGERANG SELATAN,BANTEN,1,Low Demand,0
